"Каково бы тебе было, о Азазелло",31
" Ну, Маргарита,  опять вступил в разговор Воланд,  говорите же все, что вам нужно",81
"Глаза Маргариты вспыхнули, и она умоляюще обратилась к Воланду: Позвольте мне с ним пошептаться",95
"Воланд кивнул головой, и Маргарита, припав к уху мастера, что-то пошептала ему",78
"Слышно было, как тот ответил ей: Нет, поздно",44
Ничего больше не хочу в жизни,29
"Кроме того, чтобы видеть тебя",29
Но тебе опять советую  оставь меня,34
Ты пропадешь со мной,20
" Нет, не оставлю,  ответила Маргарита и обратилась к Воланду:  Прошу вас опять вернуть нас в подвал в переулке на Арбате, и чтобы лампа загорелась, и чтобы все стало, как было",175
"Тут мастер засмеялся и, обхватив давно развившуюся кудрявую голову Маргариты, сказал: Ах, не слушайте бедную женщину, мессир",124
"В этом подвале уже давно живет другой человек, и вообще не бывает так, чтобы все стало, как было",96
" Он приложил щеку к голове своей подруги, обнял Маргариту и стал бормотать:  Бедная, ",85
.,1
" Не бывает, вы говорите",23
 сказал Воланд,14
 Это верно,10
Но мы попробуем,15
 И он сказал:  Азазелло,23
"Тотчас с потолка обрушился на пол растерянный и близкий к умоисступлению гражданин в одном белье, но почему-то с чемоданом в руках и в кепке",140
От страху этот человек трясся и приседал,40
 Могарыч,8
 спросил Азазелло у свалившегося с неба,39
" Алоизий Могарыч,  ответил тот, дрожа",37
" Это вы, прочитав статью Латунского о романе этого человека, написали на него жалобу с сообщением о том, что он хранит у себя нелегальную литературу",148
 спросил Азазелло,17
Новоявившийся гражданин посинел и залился слезами раскаяния,59
 Вы хотели переехать в его комнаты,34
 как можно задушевнее прогнусил Азазелло,40
"Шипение разъяренной кошки послышалось в комнате, и Маргарита, завывая: Знай ведьму, знай",88
 вцепилась в лицо Алоизия Могарыча ногтями,42
Произошло смятение,18
 Что ты делаешь,15
" страдальчески прокричал мастер,  Марго, не позорь себя",55
" Протестую, это не позор,  орал кот",35
Маргариту оттащил Коровьев,26
" Я ванну пристроил,  стуча зубами, кричал окровавленный Могарыч и в ужасе понес какую-то околесицу,  одна ",106
.,1
,0
.,1
" Ну вот и хорошо, что ванну пристроил,  одобрительно сказал Азазелло,  ему надо брать ванны,  и крикнул:  Вон",109
Тогда Могарыча перевернуло кверху ногами и вынесло из спальни Воланда через открытое окно,89
"Мастер вытаращил глаза, шепча: Однако, это будет, пожалуй, почище того, что рассказывал Иван",92
" совершенно потрясенный, он оглядывался и наконец сказал коту:  А ",66
.,1
это ,4
.,1
это ,4
.,1
" он сбился, не зная, как обращаться к коту, на «ты» или на «вы»,  вы  тот самый кот, что садились в трамвай",107
" Я,  подтвердил польщенный кот и добавил:  Приятно слышать, что вы так вежливо обращаетесь с котом",98
"Котам обычно почему-то говорят «ты», хотя ни один кот никогда ни с кем не пил брудершафта",89
" Мне кажется почему-то, что вы не очень-то кот,  нерешительно ответил мастер,  меня все равно в больнице хватятся,  робко добавил он Воланду",140
 Ну чего они будут хвататься,28
" успокоил Коровьев, и какие-то бумаги и книги оказались у него в руках,  история болезни вашей",94
 Да,3
Коровьев швырнул историю болезни в камин,40
" Нет документа, нет и человека,  удовлетворенно говорил Коровьев,  а это  домовая книга вашего застройщика",106
 Да-,4
.,1
 Кто прописан в ней,19
Алоизий Могарыч,15
" Коровьев дунул в страницу домовой книги,  раз, и нету его, и, прошу заметить, не было",86
"А если застройщик удивится, скажите, что ему Алоизий снился",59
Могарыч,7
Какой такой Могарыч,19
Никакого Могарыча не было,25
 Тут прошнурованная книга испарилась из рук Коровьева,53
 И вот она уже в столе у застройщика,36
" Вы правильно сказали,  говорил мастер, пораженный чистотой работы Коровьева,  что раз нет документа, нету и человека",117
"Вот именно меня-то и нет, у меня нет документа",46
" Я извиняюсь,  вскричал Коровьев,  это именно галлюцинация, вот он, ваш документ,  и Коровьев подал мастеру документ",116
"Потом он завел глаза и сладко прошептал Маргарите:  А вот и ваше имущество, Маргарита Николаевна,  и он подал Маргарите тетрадь с обгоревшими краями, засохшую розу, фотографию и, с особой бережностью, сберегательную книжку,  десять тысяч, как вы изволили внести, Маргарита Николаевна",283
Нам чужого не надо,18
" У меня скорее лапы отсохнут, чем я прикоснусь к чужому,  напыжившись, воскликнул кот, танцуя на чемодане, чтобы умять в него все экземпляры злополучного романа",160
" И ваш документик также,  продолжал Коровьев, подавая Маргарите документ, и затем, обратившись к Воланду, почтительно доложил:  Все, мессир",139
" Нет, не все,  ответил Воланд, отрываясь от глобуса",51
" Куда прикажете, моя дорогая донна, девать вашу свиту",53
Мне она лично не нужна,22
"Тут в открытую дверь вбежала Наташа, как была нагая, всплеснула руками и закричала Маргарите: Будьте счастливы, Маргарита Николаевна",132
" она закивала головой мастеру и опять обратилась к Маргарите:  Я ведь все знала, куда вы ходите",95
" Домработницы все знают,  заметил кот, многозначительно поднимая лапу,  это ошибка думать, что они слепые",105
" Что ты хочешь, Наташа",22
" спросила Маргарита,  возвращайся в особняк",43
" Душенька, Маргарита Николаевна,  умоляюще заговорила Наташа и стала на колени,  упросите их,  она покосилась на Воланда,  чтобы меня ведьмой оставили",150
Не хочу я больше в особняк,26
"Ни за инженера, ни за техника не пойду",38
Мне господин Жак вчера на балу сделал предложение,49
 Наташа разжала кулак и показала какие-то золотые монеты,56
Маргарита обратила вопросительный взор к Воланду,48
Тот кивнул головой,18
"Тогда Наташа кинулась на шею Маргарите, звонко ее расцеловала и, победно вскрикнув, улетела в окно",98
На месте Наташи оказался Николай Иванович,41
"Он приобрел свой прежний человеческий облик, но был чрезвычайно мрачен и даже, пожалуй, раздражен",97
" Вот кого с особенным удовольствием отпущу,  сказал Воланд, с отвращением глядя на Николая Ивановича,  с исключительным удовольствием, настолько он здесь лишний",160
" Я очень прошу выдать мне удостоверение,  заговорил, дико оглядываясь, Николай Иванович, но с большим упорством,  о том, где я провел предыдущую ночь",149
 На какой предмет,17
 сурово спросил кот,19
" На предмет представления милиции и супруге,  твердо сказал Николай Иванович",76
" Удостоверений мы обычно не даем,  ответил кот, насупившись,  но для вас, так и быть, сделаем исключение",104
"И не успел Николай Иванович опомниться, как голая Гелла уже сидела за машинкой, а кот диктовал ей: Сим удостоверяю, что предъявитель сего Николай Иванович провел упомянутую ночь на балу у сатаны, будучи привлечен туда в качестве перевозочного ",243
.,1
"поставь, Гелла, скобку",22
В скобке пиши «боров»,21
Подпись  Бегемот,16
 А число,8
 пискнул Николай Иванович,25
" Чисел не ставим, с числом бумага станет недействительной,  отозвался кот, подмахнул бумагу, откуда-то добыл печать, по всем правилам подышал на нее, оттиснул на бумаге слово «уплочено» и вручил бумагу Николаю Ивановичу",219
"После этого Николай Иванович бесследно исчез, а на месте его появился новый неожиданный человек",95
 Это еще кто,12
" брезгливо спросил Воланд, рукой заслоняясь от света свечей",59
"Варенуха повесил голову, вздохнул и тихо сказал: Отпустите обратно",66
Не могу быть вампиром,21
Ведь я тогда Римского едва насмерть с Геллой не уходил,54
А я не кровожадный,18
Отпустите,9
 Это что еще за бред,20
" спросил, морща лицо, Воланд",28
 Какой такой Римский,20
Что это еще за чепуха,21
" Не извольте беспокоиться, мессир,  отозвался Азазелло и обратился к Варенухе:  Хамить не надо по телефону",106
Лгать не надо по телефону,25
Понятно,7
Не будете больше этим заниматься,32
"От радости все помутилось в голове у Варенухи, лицо его засияло, и он, не помня, что говорит, забормотал: ",106
.,1
"то есть я хочу сказать, ваше ",29
.,1
сейчас же после ,16
.,1
" Варенуха прижимал руки к груди, с мольбой глядел на Азазелло",61
" Ладно, домой,  ответил тот, и Варенуха растаял",47
" Теперь все оставьте меня одного с ними,  приказал Воланд, указывая на мастера и Маргариту",90
Приказание Воланда было исполнено мгновенно,43
"После некоторого молчания Воланд обратился к мастеру: Так, стало быть, в Арбатский подвал",89
А кто же будет писать,21
"А мечтания, вдохновение",23
" У меня больше нет никаких мечтаний и вдохновения тоже нет,  ответил мастер,  ничто меня вокруг не интересует, кроме нее,  он опять положил руку на голову Маргариты,  меня сломали, мне скучно, и я хочу в подвал",210
" А ваш роман, Пилат",19
" Он мне ненавистен, этот роман,  ответил мастер,  я слишком много испытал из-за него",84
" Я умоляю тебя,  жалобно попросила Маргарита,  не говори так",60
За что же ты меня терзаешь,26
"Ведь ты знаешь, что я всю жизнь вложила в эту твою работу",57
" Маргарита добавила еще, обратившись к Воланду:  Не слушайте его, мессир, он слишком замучен",92
 Но ведь надо же что-нибудь описывать,37
" говорил Воланд,  если вы исчерпали этого прокуратора, ну, начните изображать хотя бы этого Алоизия",99
Мастер улыбнулся,16
" Этого Лапшенникова не напечатает, да, кроме того, это и неинтересно",68
 А чем вы будете жить,21
Ведь придется нищенствовать,27
" Охотно, охотно,  ответил мастер, притянул к себе Маргариту, обнял ее за плечи и прибавил:  Она образумится, уйдет от ",118
.,1
" Не думаю,  сквозь зубы сказал Воланд и продолжал:  Итак, человек, сочинивший историю Понтия Пилата, уходит в подвал, в намерении расположиться там у лампы и нищенствовать",171
"Маргарита отделилась от мастера и заговорила очень горячо: Я сделала все, что могла, и я нашептала ему самое соблазнительное",124
А он отказался от этого,23
" То, что вы ему нашептали, я знаю,  возразил Воланд,  но это не самое соблазнительное",85
"А вам скажу,  улыбнувшись, обратился он к мастеру,  что ваш роман еще принесет вам сюрпризы",91
" Это очень грустно,  ответил мастер",35
" Нет, нет, это не грустно,  сказал Воланд,  ничего страшного уже не будет",73
"Ну-с, Маргарита Николаевна, все сделано",39
Имеете ли вы ко мне какую-нибудь претензию,42
" Что вы, о, что вы, мессир",26
" Так возьмите же это от меня на память,  сказал Воланд и вынул из-под подушки небольшую золотую подкову, усыпанную алмазами",123
" Нет, нет, нет, с какой же стати",32
 Вы хотите со мной поспорить,28
" улыбнувшись, спросил Воланд",28
"Маргарита, так как в плаще у нее не было кармана, уложила подкову в салфетку и затянула ее узлом",96
Тут что-то ее изумило,21
"Она оглянулась на окно, в котором сияла луна, и сказала: А вот чего я не ",73
.,1
"Что же, это все полночь да полночь, а ведь давно уже должно быть утро",69
" Праздничную полночь приятно немного и задержать,  ответил Воланд",65
" Ну, желаю вам счастья",22
"Маргарита молитвенно протянула обе руки к Воланду, но не посмела приблизиться к нему и тихо воскликнула: Прощайте",113
Прощайте,8
" До свидания,  сказал Воланд",28
"И Маргарита в черном плаще, мастер в больничном халате вышли в коридор ювелиршиной квартиры, в котором горела свеча и где их дожидалась свита Воланда",149
"Когда пошли из коридора, Гелла несла чемодан, в котором был роман и небольшое имущество Маргариты Николаевны, а кот помогал Гелле",129
"У дверей квартиры Коровьев раскланялся и исчез, а остальные пошли провожать по лестнице",87
Она была пуста,14
"Когда проходили площадку третьего этажа, что-то мягко стукнуло, но на это никто не обратил внимания",99
"У самых выходных дверей шестого парадного Азазелло дунул вверх, и только что вышли во двор, в который не заходила луна, увидели спящего на крыльце, и, по-видимому, спящего мертвым сном, человека в сапогах и в кепке, а также стоящую у подъезда большую черную машину с потушенными фарами",285
В переднем стекле смутно виднелся силуэт грача,46
"Уже собирались садиться, как Маргарита в отчаянии негромко воскликнула: Боже, я потеряла подкову",96
" Садитесь в машину,  сказал Азазелло,  и подождите меня",55
"Я сейчас вернусь, только разберусь, в чем тут дело",50
 И он ушел в парадное,21
"Дело же было вот в чем: за некоторое время до выхода Маргариты и мастера с их провожатыми из квартиры N 48, помещавшейся под ювелиршиной, вышла на лестницу сухонькая женщина с бидоном и сумкой в руках",200
"Это была та самая Аннушка, что в среду разлила, на горе Берлиоза, подсолнечное масло у вертушки",95
"Никто не знал, да, наверное, и никогда не узнает, чем занималась в Москве эта женщина и на какие средства она существовала",122
"Известно о ней было лишь то, что видеть ее можно было ежедневно то с бидоном, то с сумкой, а то и с сумкой и с бидоном вместе  или в нефтелавке, или на рынке, или под воротами дома, или на лестнице, а чаще всего в кухне квартиры N 48, где и проживала эта Аннушка",262
"Кроме того и более всего было известно, что где бы ни находилась или ни появлялась она  тотчас же в этом месте начинался скандал, и кроме того, что она носила прозвище «Чума»",174
"Чума-Аннушка вставала почему-то чрезвычайно рано, а сегодня что-то подняло ее совсем ни свет ни заря, в начале первого",118
"Повернулся ключ в двери, Аннушкин нос высунулся в нее, а затем высунулась она и вся целиком, захлопнула за собою дверь и уже собиралась тронуться куда-то, как на верхней площадке грохнула дверь, кто-то покатился вниз по лестнице и, налетев на Аннушку, отбросил ее в сторону так, что она ударилась затылком об стену",314
 Куда ж тебя черт несет в одних подштанниках,44
" провизжала Аннушка, ухватившись за затылок",43
"Человек в одном белье, с чемоданом в руках и в кепке, с закрытыми глазами ответил Аннушке диким сонным голосом: Колонка",119
Купорос,7
"Одна побелка чего стоила,  и, заплакав, рявкнул:  Вон",53
" тут он бросился, но не дальше, вниз по лестнице, а обратно  вверх, туда, где было выбитое ногой экономиста стекло в окне, и через это окно кверху ногами вылетел во двор",169
"Аннушка даже про затылок забыла, охнула и сама устремилась к окну",65
"Она легла животом на площадку и высунула голову во двор, ожидая увидеть на асфальте, освещенном дворовым фонарем, насмерть разбившегося человека с чемоданом",156
Но ровно ничего на асфальте во дворе не было,44
"Оставалось предположить, что сонная и странная личность улетела из дому, как птица, не оставив по себе никакого следа",117
"Аннушка перекрестилась и подумала: «Да, уж действительно квартирка номер пятьдесят",82
Недаром люди говорят,20
Ай да ,6
,0
"Не успела она этого додумать, как дверь наверху опять хлопнула, и второй кто-то побежал сверху",94
"Аннушка прижалась к стене и видела, как какой-то довольно почтенный гражданин с бородкой, но с чуть-чуть поросячьим, как показалось Аннушке, лицом, шмыгнул мимо нее и, подобно первому, покинул дом через окно, тоже опять-таки и не думая разбиваться на асфальте",259
"Аннушка забыла уже про цель своего похода и осталась на лестнице, крестясь, охая и сама с собою разговаривая",108
"Третий, без бородки, с круглым бритым лицом, в толстовке, выбежал сверху через короткое время и точно так же упорхнул в окно",124
"К чести Аннушки надо сказать, что она была любознательна и решила еще подождать, не будет ли каких новых чудес",110
"Дверь наверху вновь открыли, и теперь сверху начала спускаться целая компания, но не бегом, а обыкновенно, как все люди ходят",125
"Аннушка отбежала от окна, спустилась вниз к своей двери, быстрехонько открыла ее, спряталась за нею, и в оставленной ею щелке замерцал ее исступленный от любопытства глаз",170
"Какой-то не то больной, не то не больной, а странный, бледный, обросший бородой, в черной шапочке и в каком-то халате спускался вниз нетвердыми шагами",150
"Его бережно вела под руку какая-то дамочка в черной рясе, как показалось Аннушке в полутьме",91
"Дамочка не то босая, не то в каких-то прозрачных, видно, заграничных, в клочья изодранных туфлях",96
Тьфу ты,7
Что в туфлях,12
Да ведь дамочка-то голая,24
"Ну да, ряса накинута прямо на голое тело",40
«Ай да ,7
"» В душе у Аннушки все пело от предвкушения того, что она будет завтра рассказывать соседям",91
"За странно одетой дамочкой следовала совершенно голая дамочка с чемоданчиком в руке, а возле чемоданчика мыкался черный громадный кот",133
"Аннушка едва вслух что-то не пискнула, протирая глаза",53
"Замыкал шествие маленького роста прихрамывающий иностранец с кривым глазом, без пиджака, в белом фрачном жилете и при галстуке",126
Вся эта компания мимо Аннушки проследовала вниз,47
Тут что-то стукнуло на площадке,31
"Услышав, что шаги стихают, Аннушка, как змея, выскользнула из-за двери, бидон поставила к стенке, пала животом на площадку и стала шарить",137
В руках у нее оказалась салфеточка с чем-то тяжелым,51
"Глаза у Аннушки полезли на лоб, когда она развернула сверточек",62
"Аннушка к самым глазам подносила драгоценность, и глаза эти горели совершенно волчьим огнем",91
В голове у Аннушки образовалась вьюга: «Знать ничего не знаю,60
Ведать ничего не ,17
..,2
К племяннику,12
Или распилить ее на ,20
.,1
Камушки-то можно ,17
.,1
"И по одному камушку: один на Петровку, другой на ",49
.,1
"И  знать ничего не знаю, и ведать ничего не ",44
,0
"Аннушка спрятала находку за пазуху, ухватила бидон и уже собиралась скользнуть обратно в квартиру, отложив свое путешествие в город, как перед нею вырос, дьявол его знает откуда взявшийся, тот самый с белой грудью без пиджака и тихо шепнул: Давай подковку и салфеточку",268
 Какую такую салфеточку-подковку,32
" спросила Аннушка, притворяясь весьма искусно,  никакой я салфеточки не знаю",76
"Что вы, гражданин, пьяный, что ли",33
"Белогрудый твердыми, как поручни автобуса, и столь же холодными пальцами, ничего более не говоря, сжал Аннушкино горло так, что совершенно прекратил всякий доступ воздуха в ее грудь",181
Бидон вывалился из рук Аннушки на пол,37
"Подержав некоторое время Аннушку без воздуха, беспиджачный иностранец снял пальцы с ее шеи",90
"Хлебнув воздуху, Аннушка улыбнулась",35
" Ах, подковочку,  заговорила она,  сию минуту",45
Так это ваша подковочка,23
"А я смотрю, лежит в ",20
.,1
"Я нарочно прибрала, чтобы кто не поднял, а то потом поминай как звали",69
"Получив подковочку и салфеточку, иностранец начал расшаркиваться перед Аннушкой, крепко пожимать ей руку и горячо благодарить в таких выражениях, с сильным заграничным акцентом: Я вам глубочайше признателен, мадам",213
Мне эта подковочка дорога как память,36
"И позвольте вам за то, что вы ее сохранили, вручить двести рублей",65
 И он тотчас вынул из жилетного кармана деньги и вручил их Аннушке,66
"Та, отчаянно улыбаясь, только вскрикивала: Ах, покорнейше вас благодарю",71
Мерси,5
Мерси,5
"Щедрый иностранец в один мах проскользнул через целый марш лестницы вниз, но прежде чем смыться окончательно, крикнул снизу, но без акцента: Ты, старая ведьма, если когда еще поднимешь чужую вещь, в милицию ее сдавай, а за пазуху не прячь",238
"Чувствуя в голове звон и суматоху от всех этих происшествий на лестнице, Аннушка еще долго по инерции продолжала кричать: Мерси",127
Мерси,5
Мерси,5
 а иностранца уже давно не было,31
Не было и машины во дворе,25
"Вернув Маргарите подарок Воланда, Азазелло распрощался с нею, спросил, удобно ли ей сидеть, а Гелла сочно расцеловалась с Маргаритой, кот приложился к ее руке, провожатые помахали руками безжизненно и неподвижно завалившемуся в угол сидения мастеру, махнули грачу и тотчас растаяли в воздухе, не считая нужным утруждать себя подъемом по лестнице",345
Грач зажег фары и выкатил в ворота мимо мертво спящего человека в подворотне,76
И огни большой черной машины пропали среди других огней на бессонной и шумной Садовой,85
"Через час в подвале маленького домика в одном из Арбатских переулков, в первой комнате, где было все так же, как было до страшной осенней ночи прошлого года, за столом, накрытым бархатной скатертью, под лампой с абажуром, возле которой стояла вазочка с ландышами, сидела Маргарита и тихо плакала от пережитого потрясения и счастья",330
"Тетрадь, исковерканная огнем, лежала перед нею, а рядом возвышалась стопка нетронутых тетрадей",94
Домик молчал,12
"В соседней маленькой комнате на диване, укрытый больничным халатом, лежал в глубоком сне мастер",95
Его ровное дыхание было беззвучно,33
"Наплакавшись, Маргарита взялась за нетронутые тетради и нашла то место, что перечитывала перед свиданием с Азазелло под кремлевской стеной",138
Маргарите не хотелось спать,27
"Она гладила рукопись ласково, как гладят любимую кошку, и поворачивала ее в руках, оглядывая со всех сторон, то останавливаясь на титульном листе, то открывая конец",164
"На нее накатила вдруг ужасная мысль, что это все колдовство, что сейчас тетради исчезнут из глаз, что она окажется в своей спальне в особняке и что, проснувшись, ей придется идти топиться",187
"Но это была последняя страшная мысль, отзвук долгих переживаемых ею страданий",77
"Ничто не исчезало, всесильный Воланд был действительно всесилен, и сколько угодно, хотя бы до самого рассвета, могла Маргарита шелестеть листами тетрадей, разглядывать их и целовать и перечитывать слова: Тьма, пришедшая со Средиземного моря, накрыла ненавидимый прокуратором ",275
.,1
"Да, ",4
.,1
"Глава 25Как прокуратор пытался спасти ИудуТьма, пришедшая со Средиземного моря, накрыла ненавидимый прокуратором город",118
"Исчезли висячие мосты, соединяющие храм со страшной Антониевой башней, опустилась с неба бездна и залила крылатых богов над гипподромом, Хасмонейский дворец с бойницами, базары, караван-сараи, переулки, ",203
.,1
"Пропал Ершалаим  великий город, как будто не существовал на свете",65
"Все пожрала тьма, напугавшая все живое в Ершалаиме и его окрестностях",69
"Странную тучу принесло с моря к концу дня, четырнадцатого дня весеннего месяца нисана",85
"Она уже навалилась своим брюхом на Лысый Череп, где палачи поспешно кололи казнимых, она навалилась на храм в Ершалаиме, сползла дымными потоками с холма его и залила Нижний Город",179
Она вливалась в окошки и гнала с кривых улиц людей в дома,57
Она не спешила отдавать свою влагу и отдавала только свет,57
"Лишь только дымное черное варево распарывал огонь, из кромешной тьмы взлетала вверх великая глыба храма со сверкающим чешуйчатым покрытием",138
"Но он угасал во мгновение, и храм погружался в темную бездну",60
"Несколько раз он выскакивал из нее и опять проваливался, и каждый раз этот провал сопровождался грохотом катастрофы",115
"Другие трепетные мерцания вызывали из бездны противостоящий храму на западном холме дворец Ирода Великого, и страшные безглазые золотые статуи взлетали к черному небу, простирая к нему руки",189
"Но опять прятался небесный огонь, и тяжелые удары грома загоняли золотых идолов во тьму",87
"Ливень хлынул неожиданно, и тогда гроза перешла в ураган",56
"В том самом месте, где около полудня, близ мраморной скамьи в саду, беседовали прокуратор и первосвященник, с ударом, похожим на пушечный, как трость переломило кипарис",168
"Вместе с водяной пылью и градом на балкон под колонны несло сорванные розы, листья магнолий, маленькие сучья и песок",116
Ураган терзал сад,17
"В это время под колоннами находился только один человек, и этот человек был прокуратор",86
"Теперь он не сидел в кресле, а лежал на ложе у низкого небольшого стола, уставленного яствами и вином в кувшинах",112
"Другое ложе, пустое, находилось с другой стороны стола",54
"У ног прокуратора простиралась неубранная красная, как бы кровавая, лужа и валялись осколки разбитого кувшина",109
"Слуга, перед грозою накрывавший для прокуратора стол, почему-то растерялся под его взглядом, взволновался от того, что чем-то не угодил, и прокуратор, рассердившись на него, разбил кувшин о мозаичный пол, проговорив: Почему в лицо не смотришь, когда подаешь",257
Разве ты что-нибудь украл,25
"Черное лицо африканца посерело, в глазах его появился смертельный ужас, он задрожал и едва не разбил и второй кувшин, но гнев прокуратора почему-то улетел так же быстро, как и прилетел",184
"Африканец кинулся было подбирать осколки и затирать лужу, но прокуратор махнул ему рукою, и раб убежал",102
А лужа осталась,15
"Теперь африканец во время урагана притаился возле ниши, где помещалась статуя белой нагой женщины со склоненной головой, боясь показаться не вовремя на глаза и в то же время опасаясь и пропустить момент, когда его может позвать прокуратор",238
"Лежащий на ложе в грозовом полумраке прокуратор сам наливал себе вино в чашу, пил долгими глотками, по временам притрагивался к хлебу, крошил его, глотал маленькими кусочками, время от времени высасывал устрицы, жевал лимон и пил опять",235
"Если бы не рев воды, если бы не удары грома, которые, казалось, грозили расплющить крышу дворца, если бы не стук града, молотившего по ступеням балкона, можно было бы расслышать, что прокуратор что-то бормочет, разговаривая сам с собой",235
"И если бы нестойкое трепетание небесного огня превратилось бы в постоянный свет, наблюдатель мог бы видеть, что лицо прокуратора с воспаленными последними бессонницами и вином глазами выражает нетерпение, что прокуратор не только глядит на две белые розы, утонувшие в красной луже, но постоянно поворачивает лицо к саду навстречу водяной пыли и песку, что он кого-то ждет, нетерпеливо ждет",389
"Прошло некоторое время, и пелена воды перед глазами прокуратора стала редеть",76
"Как ни был яростен ураган, он ослабевал",39
Сучья больше не трещали и не падали,35
Удары грома и блистания становились реже,40
"Над Ершалаимом плыло уже не фиолетовое с белой опушкой покрывало, а обыкновенная серая арьергардная туча",104
Грозу сносило к мертвому морю,29
"Теперь уж можно было расслышать в отдельности и шум дождя, и шум воды, низвергающейся по желобам и прямо по ступеням той лестницы, по которой прокуратор шел днем для объявления приговора на площади",197
А наконец зазвучал и заглушенный доселе фонтан,46
Светлело,8
"В серой пелене, убегавшей на восток, появились синие окна",57
